CON|1111011980|20100326|HELPDESK|FAX||DMTR|คุณกมล  รัชตะทรัพย์||||54300|10  ซ.อินทามระ 19|แขวงสามเสนใน เขตพญาไท|กรุงเทพ|10400|TH||01-6250210|9828501|||||||||3120100671121|||0110025|ธนาคารทหารไทย จำกัด สาขาประดิพัทธ์|0251015566|คุณกมล  รัชตะทรัพย์|||||||0001120001|||CDFM||||||||||||
CON|1111011981|20100326|HELPDESK|FAX||DMTR|คุณปิยนารถ  ภูวกุล||||54300|104-112 ถ.ท่าแพ|ต.ช้างม่อย อ.เมือง|จ.เชียงใหม่|50000|TH||||||||||||3509901334896|||0150300|ธนาคารนครหลวงไทย   สาขาเชียงใหม่|3001055896||||||||0001120001|||CDFM||||||||||||
CON|1111011984|20100326|HELPDESK|FAX||DMTR|คุณวีระ  บุญมาทิต||||54300|950/48-49|ต.บางพุทรา  อ.เมือง|จ.สิงห์บุรี|16000|TH||||||||||||3179900131545|||0020314|ธนาคารกรุงเทพ จำกัด (มหาชน) สาขาสิงห์บุรี|3140586250||||||||0001120001|||CDFM||||||||||||
CON|1111011985|20100326|HELPDESK|FAX||DMTR|คุณราตรี  สังขพันธ์||||54300|89 ม.7|ต.บ้านเบิก  อ.ท่าวุ้ง|จ.ลพบุรี|15150|TH||||||||||||3160500330500|||0020289|ธนาคารกรุงเทพ จำกัด (มหาชน) สาขา ลพบุรี|2890679679||||||||0001120001|||CDFM||||||||||||
CON|1111011986|20100326|HELPDESK|FAX||DMTR|คุณวัชรินทร์  เอกประเสริฐ||||54300|14/3 ถ.พิชัยรณรงค์สงคราม|ต.ปากเพรียว  อ.เมือง|จ.สระบุรี|18000|TH||||||||||||3199900041031|||0020270|ธนาคารกรุงเทพ จำกัด (มหาชน) สาขา สระบุรี|2703031878||||||||0001120001|||CDFM||||||||||||
CON|1111011987|20100326|HELPDESK|FAX||DMTR|คุณทองดี  ภิรมยา||||54300|50 ม.11|ต.ห้วยป่าหวาย  อ.พระพุทธบาท|จ.สระบุรี|18120|TH||||||||||||3190900238783|||0020585|ธนาคารกรุงเทพ สาขา พระพุทธบาท|5850008839||||||||0001120001|||CDFM||||||||||||
CON|1111011988|20100326|HELPDESK|FAX||DMTR|คุณจร  ท่องแท้||||54300|1/1 ม.2|ต.ห้วยยาง  อ.แกลง|จ.ระยอง|21110|TH||||||||||||3210300826560|||0250136|ธนาคารกรุงศรีอยุธยา จำกัด สาขาแกลง|1361111345||||||||0001120001|||CDFM||||||||||||
CON|1111011989|20100326|HELPDESK|FAX||DMTR|คุณวิภา  วาณิชย์สกุลพงศ์||||54300|254/20|แขวงสามเสนใน  เขตพญาไท|กรุงเทพ|10400|TH||||||||||||3710500626214|||0020113|ธนาคารกรุงเทพ จำกัด (มหาชน) สาขาถนนประดิพัทธ์|1134316031|นางวิภา  วาณิชย์สกุลพงศ์|||||||0001120001|||CDFM||||||||||||
CON|1111011990|20100326|HELPDESK|FAX||DMTR|คุณนที  ไชยกิตติวัฒนา||||54300|112-118|ต.ท่ามะขาม  อ.เมือง|จ.กาญจนบุรี|71000|TH||||||||||||3102001714746|||0020441|ธนาคารกรุงเทพ สาขา ท่าม่วง|4413008378||||||||0001120001|||CDFM||||||||||||
CON|1111011991|20100326|HELPDESK|FAX||DMTR|คุณมลิวัลย์  ศิริทัศน์||||54300|99/12 ม.3|ต.ปากเกร็ด  อ.ปากเกร็ด|จ.นนทบุรี|11120|TH||||||||||||3309900698217|||0020566|ธนาคารกรุงเทพ สาขา ชะอำ|5660085779||||||||0001120001|||CDFM||||||||||||
CON|1111011992|20100326|HELPDESK|FAX||DMTR|คุณรุ่งนภา  กิจรัตนา||||54300|404/10 ซ.รามคำแหง 39|แขวงวังทองหลาง  เขตบางกะปิ|กรุงเทพ|10310|TH||||||||||||3100601572282|||0020055|ธนาคารกรุงเทพ จำกัด (มหาชน) สาขาถ.รัชดา-ห้วยขวาง|0550047948||||||||0001120001|||CDFM||||||||||||
CON|1111011994|20100326|HELPDESK|FAX||DMTR|คุณไพริน  เนียมฉาย||||54300|221 ม.4|ต.มะขามคู่  กิ่งอ.นิคมพัฒนา|จ.ระยอง|21180|TH||||||||||||3210500376771|||0020497|ธนาคารกรุงเทพ สาขาบ้านฉาง จ.ระยอง|4970243228||||||||0001120001|||CDFM||||||||||||
CON|1111011995|20100326|HELPDESK|FAX||DMTR|คุณพิพัฒน์  พิทักษ์รุ่งโรจน์||||54300|9/2 ม.1|ต.ทางเกวียน  อ.แกลง|จ.ระยอง|21110|TH||||||||||||3219800094876|||0110486|ธนาคารทหารไทย จำกัด (มหาชน) สาขาแกลง|4861006270|คุณพิพัฒน์  พิทักษ์รุ่งโรจน์|||||||0001120001|||CDFM||||||||||||
CON|1111011996|20100326|HELPDESK|FAX||DMTR|คุณนุชจรีย์  ประทุมพิทักษ์||||54300|2234/483 ม.1|ต.สัตหีบ  อ.สัตหีบ|จ.ชลบุรี|20180|TH||||||||||||3200900220841|||0110302|ธนาคารทหารไทยจำกัด สาขาสัตหีบ|3022592848||||||||0001120001|||CDFM||||||||||||
CON|1111011997|20100326|HELPDESK|FAX||DMTR|คุณกริช  สวนเข็ม||||54300|125 ม.3|ต.พลงตาเอี่ยม  อ.วังจันทร์|จ.ระยอง|21210|TH||||||||||||3210400030350|||0060015|ธนาคารกรุงไทย สาขาอโศก|0151583803|น.ส.ภคกุล สวนเข็ม|||||||0001120001|||CDFM||||||||||||
CON|1111011998|20100326|HELPDESK|FAX||DMTR|คุณฉวีวรรณ  นันทปัญญา||||54300|1 ม.1|ต.ขุนโขลน  อ.พระพุทธบาท|จ.สระบุรี|18120|TH||||||||||||3190900018155|||0020585|ธนาคารกรุงเทพ สาขา พระพุทธบาท|5850090928|นางฉวีวรรณ  นันทปัญญา,|||||||0001120001|||CDFM||||||||||||
CON|1111011999|20100326|HELPDESK|FAX||DMTR|คุณสุทัศน์  วิทูวาณิช||||54300|58/1 ม.5|ต.บางพลับ  อ.โพธิ์ทอง|จ.อ่างทอง|14120|TH||||||||||||3501400584876|||0040222|ธนาคารกสิกรไทย สาขาอ่างทอง|2222174905||||||||0001120001|||CDFM||||||||||||
CON|1111012000|20100326|HELPDESK|FAX||DMTR|คุณอาภรณ์  เล้าวงค์||||54300|1187 ถ.ศรีชำนิ|ต.บางพุทรา  อ.เมือง|จ.สิงห์บุรี|16000|TH||||||||||||3179900153492|||0020314|ธนาคารกรุงเทพ จำกัด (มหาชน) สาขาสิงห์บุรี|3143011942||||||||0001120001|||CDFM||||||||||||
CON|1111012001|20100326|HELPDESK|FAX||DMTR|คุณเกรียงศักดิ์  เลี้ยงเทวา||||54300|143/13 ม.5|ต.บ้านหมอ  อ.บ้านหมอ|จ.สระบุรี|18130|TH||||||||||||3190600077121|||0060018|ธนาคารกรุงไทย จำกัด สาขาราชดำเนิน|0181031035||||||||0001120001|||CDFM||||||||||||
CON|1111012002|20100326|HELPDESK|FAX||DMTR|คุณยรรยง  เจริญสุวรรณกิจ||||54300|ต16/4 ม.2|ต.ท่าวาสุกรี  อ.พระนครศรีอยุธยา|จ.พระนครศรีอยุธยา|13000|TH||||||||||||3149900094054|||0140575|ธนาคารไทยพาณิชย์ จำกัด สาขาอยุธยา|5752428651||||||||0001120001|||CDFM||||||||||||
CON|1111012003|20100326|HELPDESK|FAX||DMTR|นิติบุคคลอาคารชุด โรจนะ คอนโด|พลาซ่า|||54300|112  ม.3|ต.คลองสวนพลู  อ.พระนครศรีอยุธยา|จ.พระนครศรีอยุธยา|13000|TH|||||||||||||||0060128|ธนาคารกรุงไทย สาขาโรจนะ|1281130966||||||||0001120001|||CDFM||||||||||||
CON|1111012004|20100326|HELPDESK|FAX||DMTR|คุณสมชาย  ขันธราม||||54300|80/1 ม.5|ต.ลุมพลี  อ.พระนครศรีอยุธยา|จ.พระนครศรีอยุธยา|13000|TH||||||||||||3129800027720|||0020322|ธนาคารกรุงเทพ สาขา อยุธยา|3220573756||||||||0001120001|||CDFM||||||||||||
CON|1111012005|20100326|HELPDESK|FAX||DMTR|คุณพจนาท  สร้อยทอง||||54300|46/17 ม.4|ต.ประตูชัย  อ.พระนครศรีอยุธยา|จ.พระนครศรีอยุธยา|13000|TH||||||||||||3100504023733|||0020073|ธนาคารกรุงเทพ จำกัด (มหาชน) สาขาถนนโรจนะ-อยุธยา|0730208477|คุณวิทวัส  สร้อยทอง|||||||0001120001|||CDFM||||||||||||
CON|1111012006|20100326|HELPDESK|FAX||DMTR|คุณประสงค์   กล่อมฤกษ์||||54300|19/1 ม.9|ต.หนองน้ำใหญ่  อ.ผักไห่|จ.พระนครศรีอยุธยา|13280|TH||||||||||||3140800345201|||0040299|ธนาคารกสิกรไทย สาขา ผักไห่ อยุธยา|2992092958||||||||0001120001|||CDFM||||||||||||
CON|1111012007|20100326|HELPDESK|FAX||DMTR|คุณอำไพ  กาญจนสุนทร||||54300|23/3 ม.6|ต.บางปะหัน  อ.บางปะหัน|จ.พระนครศรีอยุธยา|13220|TH||||||||||||3140700044233|||0020322|ธนาคารกรุงเทพ สาขา อยุธยา|3224004881||||||||0001120001|||CDFM||||||||||||
CON|1111012008|20100326|HELPDESK|FAX||DMTR|คุณสอิ้ง  สุขกุล||||54300|10 ม.5|ต.พุคำจาน  อ.พระพุทธบาท|จ.สระบุรี|18120|TH||||||||||||3190900315966|||0020585|ธนาคารกรุงเทพ สาขา พระพุทธบาท|5850090837||||||||0001120001|||CDFM||||||||||||
CON|1111012009|20100326|HELPDESK|FAX||DMTR|คุณบุญเรือน  เมฆอยู่||||54300|43 ม.8|ต.ไชยภูมิ  อ.ไชโย|จ.อ่างทอง|14140|TH||||||||||||3150200088606|||0020384|ธนาคารกรุงเทพ สาขาอ่างทอง|3840404630||||||||0001120001|||CDFM||||||||||||
CON|1111012010|20100326|HELPDESK|FAX||DMTR|คุณสุพรรณ  สุดจิตร์||||54300|60/3 ม.3|ต.บ้านอิฐ  อ.เมือง|จ.อ่างทอง|14000|TH||||||||||||3130200329972|||0040222|ธนาคารกสิกรไทย สาขาอ่างทอง|2222188515|คุณสุพรรณ  สุดจิตร์|||||||0001120001|||CDFM||||||||||||
CON|1111012011|20100326|HELPDESK|FAX||DMTR|วัดทุ่ง||||54300||ต.พระงาม  อ.พรหมบุรี|จ.สิงห์บุรี|16120|TH|||||||||||||||0060116|ธนาคารกรุงไทย สาขา สิงห์บุรี|1160126178|วัดทุ่ง|||||||0001120001|||CDFM||||||||||||
CON|1111012012|20100326|HELPDESK|FAX||DMTR|คุณเสงี่ยม  จิ๋วน้อย||||54300|3/2 ม.5|ต.บัวลอย  อ.หนองแค|จ.สระบุรี|18230|TH||||||||||||3190300043965|||0020596|ธนาคารกรุงเทพ  สาขาย่อยหนองแซง|5960018579||||||||0001120001|||CDFM||||||||||||
CON|1111012013|20100326|HELPDESK|FAX||DMTR|คุณสุภาวดี  เกิดกิจ||||54300|28 ม.6|ต.ตะลุง  อ.เมือง|จ.ลพบุรี|15000|TH||||||||||||3160101255105|||0020384|ธนาคารกรุงเทพ สาขาอ่างทอง|3840431674|นางสุภาวดี  เกิดกิจ,|||||||0001120001|||CDFM||||||||||||
CON|1111012014|20100326|HELPDESK|FAX||DMTR|คุณอัจฉริยา  สิงหฤกษ์||||54300|16/29 ถ.เทศบาล 4|ต.ปากเพรียว  อ.เมือง|จ.สระบุรี|18000|TH||||||||||||3199900228018|||0020270|ธนาคารกรุงเทพ จำกัด (มหาชน) สาขา สระบุรี|2704227442||||||||0001120001|||CDFM||||||||||||
CON|1111012015|20100326|HELPDESK|FAX||DMTR|คุณนิตยา  แพ่งสุภา||||54300|211/28 ถ.สุดบรรทัด|ต.ปากเพรียว  อ.เมือง|จ.สระบุรี|18000|TH||||||||||||3199900275857|||0060115|ธนาคารกรุงไทยจำกัด สาขาสระบุรี|1151299553||||||||0001120001|||CDFM||||||||||||
CON|1111012016|20100326|HELPDESK|FAX||DMTR|คุณวิไลลักษณ์  บุญมาก||||54300|612/4 ถ.พิชัยรณรงค์สงคราม|ต.ปากเพรียว  อ.เมือง|จ.สระบุรี|18000|TH||||||||||||3199900307643|||0020270|ธนาคารกรุงเทพ จำกัด (มหาชน) สาขา สระบุรี|2704351952|นางวิไลลักษณ์  บุญมาก|||||||0001120001|||CDFM||||||||||||
CON|1111012017|20100326|HELPDESK|FAX||DMTR|คุณบรรจง  หุ่นกระจก||||54300|7 ม.4|ต.มวกเหล็ก  อ.มวกเหล็ก|จ.สระบุรี|18180|TH||||||||||||3191100533498|||0110389|ธนาคารทหารไทย จำกัด (มหาชน)สาขาสาขามวกเหล็ก-จ.สระบุรี|3892138318||||||||0001120001|||CDFM||||||||||||
CON|1111012025|20100326|HELPDESK|FAX||DMTR|คุณอำนวย  ณ รังษี||||54300|73/1 ม.2|แขวงลำต้อยติ่ง  เขตหนองจอก|กรุงเทพฯ|10530|TH||||||||||||3100300316686|||||||||||||0001120001|||CDFM||||||||||||
CON|1111012026|20100326|HELPDESK|FAX||DMTR|คุณปีเซาะ  ปานนพพา||||54300|102 ม.10|ต.ท่าอิฐ  อ.ปากเกร็ด|จ.นนทบุรี|11120|TH||||||||||||3120600955528|||0020058|ธนาคารกรุงเทพ จำกัด (มหาชน) สาขาถนนรัตนาธิเบศร์|0580175792||||||||0001120001|||CDFM||||||||||||
CON|1111012027|20100326|HELPDESK|FAX||DMTR|คุณเกษียร  แก้วนุกูลกิจ||||54300|14/111 ม.4|แขวงบางขุนเทียน  เขตจอมทอง|กรุงเทพฯ|10150|TH||||||||||||3102101262570|||0040704|ธนาคารกสิกรไทยจำกัด สาขาย่อยวัดไทร|7042337468|คุณฮั้ว แก้วนุกูลกิจ|||||||0001120001|||CDFM||||||||||||
CON|1111012028|20100326|HELPDESK|FAX||DMTR|บจก.จรูญรัตน์ธุรกิจ 1994||||54300|5/1 ถ.พหลโยธิน|ต.ปากเพรียว  อ.เมือง|จ.สระบุรี|18000|TH||01-8539919|01-5722272||||||||||3171008257||0020560|ธนาคารกรุงเทพ จำกัด (มหาชน) สาขาถนนสุดบรรทัด|5600187966|บ.จรูญรัตน์ธุรกิจ 1994 จก.,|||||||0001120001|||CDFM||||||||||||
CON|1111012032|20100326|HELPDESK|FAX||DMTR|คุณธงชัย  เพ็ชร์รักษ์||||54300|104/24 ถ.สิงหวัฒน์|ต.ในเมือง  อ.เมือง|จ.พิษณุโลก|65000|TH||||||||||||3640400534567|||0020657|ธนาคารกรุงเทพ จำกัด (มหาชน) สาขาย่อยเทสโก้ โลตัส|6570021144|คุณธงชัย  เพ็ชร์รักษ์|||||||0001120001|||CDFM||||||||||||
CON|1111012033|20100326|HELPDESK|FAX||DMTR|คุณจันทร์เพ็ญ  ชมนามล||||54300|61/2 ถ.อินทรคีรี|ต.แม่สอด  อ.แม่สอด|จ.ตาก|63110|TH||||||||||||3630600438618|||0020328|ธนาคารกรุงเทพ จำกัด (มหาชน) สาขาแม่สอด จ.ตาก|3280450655||||||||0001120001|||CDFM||||||||||||
CON|1111012034|20100326|HELPDESK|FAX||DMTR|คุณสมพร  อาจวาที||||54300|195 ม.6|ต.ทาดินดำ  อ.ชัยบาดาล|จ.ลพบุรี|15130|TH||||||||||||3160400389383|||0020345|ธนาคารกรุงเทพ  สาขา ลำนารายณ์|3450507227||||||||0001120001|||CDFM||||||||||||
CON|1111012035|20100326|HELPDESK|FAX||DMTR|คุณสุชาติ  เทียนชอ||||54300|92 ม.2|ต.โพนางดำออก  อ.สรรพยา|จ.ชัยนาท|17150|TH||||||||||||3180400015700|||0020481|ธนาคารกรุงเทพ สาขาอินทร์บุรี|4810124794||||||||0001120001|||CDFM||||||||||||
CON|1111012036|20100326|HELPDESK|FAX||DMTR|คุณเชษฐพงษ์  ศรีแสงไทยสุข||||54300|21 ม.2|ต.โคกเจริญ  อ.โคกเจริญ|จ.ลพบุรี|15250|TH||||||||||||3199900211123|||0040180|ธนาคารกสิกรไทย จำกัด (มหาชน) สาขาหนองม่วง|1802320937||||||||0001120001|||CDFM||||||||||||
CON|1111012037|20100326|HELPDESK|FAX||DMTR|คุณเจริญ  ชุ่มเกตุ||||54300|54 ม.2|ต.ธารเกษม  อ.พระพุทธบาท|จ.สระบุรี|18120|TH||||||||||||3190900098795|||0020203|ธนาคารกรุงเทพ สาขา ถนนลาดพร้าว 44|2030211615||||||||0001120001|||CDFM||||||||||||
CON|1111012038|20100326|HELPDESK|FAX||DMTR|คุณอิ่มใจ  สนธิสุวรรณ||||54300|92 ถ.สุระสงคราม|ต.ทะเลชุบศร  อ.เมือง|จ.ลพบุรี|15000|TH||||||||||||3169900088208|||0040174|ธนาคารกสิกรไทย จำกัด สาขา ถ.สุระสงคราม|1742241455||||||||0001120001|||CDFM||||||||||||
CON|1111012039|20100326|HELPDESK|FAX||DMTR|เรืออากาศตรีกิติพงค์  อายุเจริญ||||54300|22/77 ม.1|แขวงตลาดบางเขน  เขตดอนเมือง|กรุงเทพฯ|10210|TH||||||||||||3160100074905|||0020391|ธนาคารกรุงเทพ จำกัด (มหาชน) สาขาสระแก้ว|3910394299||||||||0001120001|||CDFM||||||||||||
CON|1111012040|20100326|HELPDESK|FAX||DMTR|นิติบุคคลอาคารชุด ตำหนักน้ำ|คอนโดมิเนียม|||54300|31/46 ม.6|ต.บ้านสวน  อ.เมือง|จ.ชลบุรี|20000|TH|||||||||||||||0140778|ธนาคาร ไทยพาณิชย์สาขา ถนนพระยาสัจจา (ชลบุรี)|7782061853|"ค่าเช่าสำนักงานอาคาร บี "นิติฯตำหนักน้ำคอนโดมิเนียม|||||||0001120001|||CDFM||||||||||||
CON|1111012041|20100326|HELPDESK|FAX||DMTR|คุณชัยรัตน์  กาญจนบัตร||||54300|140/19 ม.4|ต.ห้วยกะปิ  อ.เมือง|จ.ชลบุรี|20130|TH||||||||||||3209900082829|||0250245|ธนาคารกรุงศรีอยุธยา|2450002034|คุณชัยรัตน์  กาญจนบัตร|||||||0001120001|||CDMU||||||||||||
CON|1111012042|20100326|HELPDESK|FAX||DMTR|คุณอัมพร  มากแบน||||54300|533/22 ม.8|ต.เขาคันทรง  อ.ศรีราชา|จ.ชลบุรี|20110|TH||||||||||||3200700731426|||0020353|ธนาคารกรุงเทพ สาขา บ้านบึง|3530577133||||||||0001120001|||CDFM||||||||||||
CON|1111012043|20100326|HELPDESK|FAX||DMTR|คุณนันทา  นวลจันทร์||||54300|58 ม.5|ต.ศีรษะจรเข้ใหญ่  กิ่งอ.บางเสาธง|จ.สมุทรปราการ|10540|TH||||||||||||3110300639752|||0020163|ธนาคารกรุงเทพ สาขาลาดกระบัง|1634145823||||||||0001120001|||CDFM||||||||||||
CON|1111012044|20100326|HELPDESK|FAX||DMTR|คุณจันทรา  ประเสริฐกรรณ||||54300|11/2 ม.1|แขวงทรายกองดินใต้  เขตคลองสามวา|กรุงเทพฯ|10510|TH||||||||||||3101000168348|||0060261|ธนาคารกรุงไทย สาขามีนบุรี|2611025908||||||||0001120001|||CDFM||||||||||||
CON|1111012045|20100326|HELPDESK|FAX||DMTR|คุณมณฑา  อุดมรังสีสกุล||||54300|391/2 ม.9|แขวงราษฎร์บูรณะ  เขตราษฎร์บูรณะ|กรุงเทพฯ|10140|TH||||||||||||3102400794409|||0140134|ธนาคารไทยพาณิชย์ จำกัด (มหาชน) สาขา ประชาอุทิศ|1342060526||||||||0001120001|||CDFM||||||||||||
CON|1111012046|20100326|HELPDESK|FAX||DMTR|คุณวีระ  วัฒนะบูรณาพันธ์||||54300|216 ถ.ประโคนชัย|ต.ปากน้ำ  อ.เมือง|จ.สมุทรปราการ|10270|TH||||||||||||3119900295645|||0020155|ธนาคารกรุงเทพ จำกัด (มหาชน) สาขาสมุทรปราการ|1557152525|คุณวีระ  วัฒนะบูรณาพันธ์|||||||0001120001|||CDFM||||||||||||
CON|1111012047|20100326|HELPDESK|FAX||DMTR|คุณประจวบ  กออินทร์||||54300|105/2 ม.11|ต.นิยมชัย  อ.สระโบสถ์|จ.ลพบุรี|15240|TH||||||||||||3160800058902|||0040123|ธนาคารกสิกรไทย สาขาลำนารายณ์|1232127682||||||||0001120001|||CDFM||||||||||||
CON|1111012048|20100326|HELPDESK|FAX||DMTR|คุณบุญเกื้อ  ส่งแสงชัย||||54300|18 ม.3|ต.บัวชุม  อ.ชัยบาดาล|จ.ลพบุรี|15130|TH||||||||||||3160400875750|||0020345|ธนาคารกรุงเทพ  สาขา ลำนารายณ์|3450506583||||||||0001120001|||CDFM||||||||||||
CON|1111012049|20100326|HELPDESK|FAX||DMTR|คุณบานชื่น  แก้วชาติ||||54300|29 ม.16|ต.โคกตูม  อ.เมือง|จ.ลพบุรี|15210|TH||||||||||||3160101138214|||0250050|ธนาคารกรุงศรีอยุธยา จำกัด สาขาพระพุทธบาท|0501264265||||||||0001120001|||CDFM||||||||||||
CON|1111012050|20100326|HELPDESK|FAX||DMTR|คุณประคอง  ปี่ทอง||||54300|278-280 ม.6|ต.ลำนารายณ์  อ.ชัยบาดาล|จ.ลพบุรี|15130|TH||||||||||||3160400132315|||0020397|ธนาคาร กรุงเทพฯ สาขา ศรีเทพ|3970395228||||||||0001120001|||CDFM||||||||||||
CON|1111012051|20100326|HELPDESK|FAX||DMTR|วัดมณีโสภณ||||54300||ต.พัฒนานิคม  อ.พัฒนานิคม|จ.ลพบุรี|15140|TH|||||||||||||||0060149|ธนาคารกรุงไทย สาขาพัฒนานิคม|1491060557|วัดมณีโสภณ|||||||0001120001|||CDFM||||||||||||
CON|1111012052|20100326|HELPDESK|FAX||DMTR|คุณสว่าง  โคมแก้ว||||54300|13 ม.2|ต.ดอนดึง  อ.บ้านหมี่|จ.ลพบุรี|15110|TH||||||||||||3160600277066|||0020355|ธนาคารกรุงเทพ จำกัด (มหาชน) สาขาบ้านหมี่|3550325678||||||||0001120001|||CDFM||||||||||||
CON|1111012055|20100326|HELPDESK|FAX||DMTR|คุณตี๋  วรเจริญ||||54300|176 ม.5|ต.ทับยายเชียง  อ.พรหมพิราม|จ.พิษณุโลก|65150|TH||||||||||||3650600773719|||0040228|ธนาคารกสิกรไทย จำกัด สาขาหนองตม|2282230995||||||||0001120001|||CDFM||||||||||||
CON|1111012056|20100326|HELPDESK|FAX||DMTR|คุณประมวล  สืบสายอ่อน||||54300|39/1 ม.4|ต.ดงประคำ  อ.พรหมพิราม|จ.พิษณุโลก|65180|TH||||||||||||3650600734047|||0040393|ธนาคารกสิกรไทย จำกัด (มหาชน) สาขาห้าแยกโคกมะตูม|3932343362|คุณประมวล สืบสายอ่อนและคุณสุรัตน์ สืบสายอ่อน|||||||0001120001|||CDFM||||||||||||
CON|1111012057|20100326|HELPDESK|FAX||DMTR|คุณบรรจง  เตียเอี่ยมดี||||54300|5 ม.12|ต.งิ้วงาม  อ.เมือง|จ.อุตรดิตถ์|53000|TH||||||||||||3530100744397|||0020556|ธนาคารกรุงเทพ จำกัด (มหาชน) สาขาถนนบรมอาสน์ อุตรดิตถ์|5560035296|คุณบรรจง  เตียเอี่ยมดี|||||||0001120001|||CDFM||||||||||||
CON|1111012058|20100326|HELPDESK|FAX||DMTR|คุณณรงค์  เจียรธนะกานนท์||||54300|70 ถ.มหานคร|แขวงมหาพฤฒาราม  เขตบางรัก|กรุงเทพฯ|10500|TH||||||||||||3100400569233|||0110073|ธนาคารทหารไทย สาขาสาธุประดิษฐ์|0732163670||||||||0001120001|||CDFM||||||||||||
CON|1111012059|20100326|HELPDESK|FAX||DMTR|การกีฬาแห่งประเทศไทย||||54300|2088 ถ.รามคำแหง|แขวงหัวหมาก เขตบางกะปิ|กทม.|10240|TH||02-319-7939|||||||||||4102030408||||||||||||0001120001|||CDF||||||||||||
CON|1111012060|20100326|HELPDESK|FAX||DMTR|บริษัท ปรินทร จำกัด||||54300|88 ถ.บางนา-ตราด (กม.1)|แขวงบางนา เขตบางนา|กทม.|10260|TH||02-749-39393151|||||||||||3101320022||||||||||||0001120001|||CDF||||||||||||
CON|1111012061|20100326|HELPDESK|FAX||DMTR|บริษัท เกษรเรียลตี้ จำกัด||||54300|999 อาคารเกษรเพลส ถ.เพลินจิต|แขวงลุมพินี เขตปทุมวัน|กทม.|10330|TH||02-656-1929406|||||||||||3101056013||||||||||||0001120001|||CDF||||||||||||
CON|1111012062|20100326|HELPDESK|FAX||DMTR|นิติบุคคลอาคารชุด ลุมพินีทาวเวอร์||||54300|1168 ถ.พระราม4|แขวงทุ่งมหาเมฆ เขตสาธร|กทม.|10120|TH||02-677-6356|||||||||||||||||||||||0001120001|||CDF||||||||||||
CON|1111012068|20100326|HELPDESK|FAX||DMTR|องค์การบริหารส่วนตำบลเข็กน้อย||||54300||ต.เข็กน้อย  อ.เขาค้อ|จ.เพชรบูรณ์|67280|TH|||||||||||||||0060615|ธนาคารกรุงไทย สาขาหล่มสัก|6151766091|องค์การบริหารส่วนตำบลเข็กน้อย|||||||0001120001|||CDF||||||||||||
CON|1111012069|20100326|HELPDESK|FAX||DMTR|คุณอำพร  สำนักวิชา||||54300|448 ม.7|ต.สระแก้ว  อ.เมือง|จ.สระแก้ว|27000|TH||||||||||||3160600565045|||0020539|ธนาคารกรุงเทพ สาขา สระแก้ว|5390146362|นางอำพร  สำนักวิชา|||||||0001120001|||CDFM||||||||||||
CON|1111012070|20100326|HELPDESK|FAX||DMTR|คุณทองรินทร์  ขาวอ่อน||||54300|80 ม.1|ต.คลองไก่เถื่อน  อ.คลองหาด|จ.สระแก้ว|27260|TH||||||||||||4310400003074|||0040425|ธนาคารกสิกรไทย สาขาคลองหาด|4252125189||||||||0001120001|||CDFM||||||||||||
CON|1111012071|20100326|HELPDESK|FAX||DMTR|คุณธีระ  วงษ์บัวงาม||||54300|31 ม.10|ต.ดงละคร  อ.เมือง|จ.นครนายก|26000|TH||||||||||||3260100548957|||0020305|ธนาคารกรุงเทพ สาขานครนายก|3050427933||||||||0001120001|||CDFM||||||||||||
CON|1111012072|20100326|HELPDESK|FAX||DMTR|คุณเสถียร  โพธิ์เงิน||||54300|71 ม.5|ต.พลงตาเอี่ยม  อ.วังจันทร์|จ.ระยอง|21210|TH|||||||||||||||0020329|ธนาคารกรุงเทพ จำกัด (มหาชน)  สาขาแกลง|3290802309|นายสถิตย์  โพธิ์เงิน|||||||0001120001|||CDFM||||||||||||
CON|1111012073|20100326|HELPDESK|FAX||DMTR|คุณพิทักษ์  ลาภปรารถนา||||54300|61/1 ซ.สมปรารถนา แยก 1|แขวงดินแดง  เขตดินแดง|กรุงเทพฯ|10320|TH||||||||||||3419900482680|||0060056|ธนาคารกรุงไทย จำกัด (มหาชน)  สาขาถนนอโศก-ดินแดง|0566007312||||||||0001120001|||CDFM||||||||||||
CON|1111012074|20100326|HELPDESK|FAX||DMTR|คุณสุชาติ  สิงห์บำรุง||||54300|26/4 ม.10|ต.วัดไทร  อ.เมือง|จ.นครสวรรค์|60000|TH||||||||||||3609900844610|||0110442|ธนาคารทหารไทย จำกัด (มหาชน)สาขาถนนเอเชีย|4422161929||||||||0001120001|||CDFM||||||||||||
CON|1111012075|20100326|HELPDESK|FAX||DMTR|คุณบัวแก้ว  กล้าผจญ||||54300|139 ถ.เจริญประเทศ|ต.เวียงเหนือ  อ.เมือง|จ.ลำปาง|52000|TH||||||||||||3529900216750|||0140502|ธนาคารไทยพาณิชย์จำกัด สาขาสบตุ๋ย-ลำปาง|5022311306||||||||0001120001|||CDFM||||||||||||
CON|1111012076|20100326|HELPDESK|FAX||DMTR|คุณอภิวัฒน์  ฤทธิศิลป์||||54300|238 ถ.นาท่วม|ต.ชมพู  อ.เมือง|จ.ลำปาง|52100|TH||||||||||||3520100235247|||0060500|ธนาคารกรุงไทย จำกัด (มหาชน) สาขาแม่เมาะ|5001097673||||||||0001120001|||CDFM||||||||||||
