TCS|AIS|แยกบางพลัด|BKK 565|0001|RO|BKK 565||GSM|BKK|MICRO|20021215|20031214|1111006446|0000054300|กทม.||12|12|0.00|0.00|5000.00|5000.00|5263.16|0.00|0.00||00000000|08|0000000005263|00|0000000000000|20021215|5263.16|0.00|263.16|0.00|0.00|0.00|5000.00|0.00|0.00|24|00|23
TRN|AIS|แยกบางพลัด|BKK 565|0004|RO|BKK 565||GSM|BKK|MICRO|20021215|20031214|1111006446|0000054300|กทม.||12|12|0.00|0.00|5000.00|5000.00|5263.16|0.00|0.00|Modify sub-contract from :01|00000000|08|0000000005263|00|0000000000000|20021215|5263.16|0.00|263.16|0.00|0.00|0.00|5000.00|0.00|0.00|09|00|08
TCS|AIS|แจ้งวัฒนะปากเกร็ด ซอย24|BKK 567|0001|RO|BKK 567||GSM|BKK|MACRO|20030101|20051231|1111006590|0000053160|นนทบุรี||00|00|0.00|0.00|594000.00|16500.00|17368.42|0.00|0.00||00000000|08|0000000017368|00|0000000000000|20030102|17368.42|0.00|868.42|0.00|416842.08|416842.08|177157.92|0.00|0.00|24|24|00
PRO|AIS|แจ้งวัฒนะปากเกร็ด ซอย24|BKK 567|0002|RO|BKK 567||GSM|BKK|MACRO|20030101|20051231|1111006590|0000053160|นนทบุรี||00|00|0.00|0.00|594000.00|16500.00|17368.42|0.00|0.00|Modify sub-contract from :01|00000000|08|0000000017368|00|0000000000000|20030102|17368.42|0.00|868.42|0.00|0.00|0.00|594000.00|0.00|0.00|09|00|00
TCS|AIS|สยามสแควร์ ซ.8|BKK 626|0001|RO|BKK 626||GSM|BKK|MACRO|20021201|20051130|1111014521|0000053160|กรุงเทพ||12|12|0.00|0.00|252000.00|7000.00|7368.42|0.00|0.00||00000000|08|0000000007368|00|0000000000000|20021201|88421.05|0.00|4421.05|0.00|88421.05|88421.05|163578.95|81052.62|117894.72|28|01|25
TRN|AIS|สยามสแควร์ ซ.8|BKK 626|0002|RO|BKK 626||GSM|BKK|MACRO|20021201|20051130|1111014521|0000053160|กรุงเทพ||12|12|0.00|0.00|252000.00|7000.00|7368.42|0.00|0.00|Modify sub-contract from :01|00000000|08|0000000007368|00|0000000000000|20021201|88421.05|0.00|4421.05|0.00|0.00|0.00|252000.00|0.00|66315.78|09|00|06
TCS|AIS|สยามสแควร์ ซอย10|BKK 892|0001|RO|BKK 892||GSM|BKK|MICRO|20021101|20031031|1111009610|0000053160|กทม.||12|12|0.00|0.00|252000.00|7000.00|7368.42|0.00|0.00||00000000|08|0000000007368|00|0000000000000|20021215|88421.05|0.00|4421.05|0.00|88421.05|88421.05|163578.95|73684.20|73684.20|01|01|00
TRN|AIS|สยามสแควร์ ซอย10|BKK 892|0004|RO|BKK 892||GSM|BKK|MICRO|20021101|20031031|1111009610|0000053160|กทม.||12|12|0.00|0.00|252000.00|7000.00|7368.42|0.00|0.00|Modify sub-contract from :01|00000000|08|0000000007368|00|0000000000000|20021215|88421.05|0.00|4421.05|0.00|0.00|0.00|252000.00|0.00|66315.78|09|00|08
TCS|AIS|กฟผ.ลพบุรี|CN 288|0001|RT|CN 288||GSM|CN|MACRO|20021108|20031107|1111005879|0000054110|จ.ลพบุรี||12|12|0.00|0.00|110000.00|9166.67|0.00|9166.67|0.00||00000000|00|0000000000000|00|0000000000000|20021212|117700.00|0.00|0.00|0.00|0.00|0.00|110000.00|0.00|0.00|12|00|11
TRE|AIS|กฟผ.ลพบุรี|CN 288/00|0000|RT|CN 288||GSM|CN|MACRO|20021108|20031107|1111005879|0000054110|จ.ลพบุรี||12|12|0.00|0.00|110000.00|9166.67|0.00|9166.67|0.00||00000000|00|0000000000000|00|0000000000000|20021212|117700.00|0.00|0.00|0.00|0.00|0.00|110000.00|0.00|0.00|12|00|11
TCS|AIS|กฟผ.จ.อยุธยา|CN 289|0001|RT|CN 289||GSM|CN|MACRO|20020701|20030630|1111005879|0000054110|จ.อยุธยา||12|12|0.00|0.00|9750.00|812.50|0.00|812.50|0.00||00000000|00|0000000000000|00|0000000000000|20021212|10432.50|0.00|0.00|0.00|0.00|0.00|9750.00|0.00|0.00|37|00|36
PRO|AIS|กฟผ.จ.อยุธยา|CN 289/00|0000|RT|CN 289||GSM|CN|MACRO|20021108|20031107|1111005879|0000054110|จ.อยุธยา||12|12|0.00|0.00|120000.00|10000.00|0.00|10000.00|0.00||00000000|00|0000000000000|00|0000000000000|20021212|128400.00|0.00|0.00|0.00|0.00|0.00|120000.00|0.00|0.00|12|00|11
TCS|AIS|บ้านห้วยสะท้อน|ER 022|0001|RO|ER 022||GSM|ER|MACRO|20021215|20051214|1111008121|0000054210|จ.จันทบุรี||36|00|0.00|0.00|279546.00|7765.17|8173.86|0.00|0.00||00000000|08|0000000008174|00|0000000000000|20021215|294258.95|0.00|14712.95|0.00|294258.95|294258.95|14712.95|286085.10|286085.10|01|01|00
PRO|AIS|บ้านห้วยสะท้อน|ER 022|0002|RO|ER 022||GSM|ER|MACRO|20021215|20051214|1111008121|0000054210|จ.จันทบุรี||36|00|0.00|0.00|279546.00|7765.17|8173.86|0.00|0.00|Modify sub-contract from :01|00000000|08|0000000008174|00|0000000000000|20021215|294258.95|0.00|14712.95|0.00|0.00|0.00|279546.00|0.00|0.00|06|00|00
TRN|AIS|ฐานทัพเรือสัตหีบ|ER 279|0000|MO|ER 279||GSM|ER|MACRO|20021201|20021231|1111009744|0000054210|ชลบุรี|มหกรรมคอนเสิร์ตลูกทุ่งเวทีไท|00|00|0.00|0.00|10000.00|10000.00|0.00|0.00|0.00||00000000|00|0000000000000|00|0000000000000|20021201|10000.00|0.00|0.00|0.00|96000.00|96000.00|86000.00|96000.00|96000.00|01|01|00
TCS|AIS|หนองสนม|ER 330|0001|RO|ER 330||GSM|ER|MACRO|20010401|20040331|1111010579|0000054300|จ.ระยอง||24|24|0.00|0.00|20000.00|833.33|0.00|0.00|0.00||00000000|08|0000000000833|00|0000000000000|20021201|10000.00|0.00|500.00|0.00|0.00|0.00|20000.00|0.00|0.00|36|00|35
PRO|AIS|หนองสนม|ER 330|0002|RO|ER 330||GSM|ER|MACRO|20010401|20040331|1111010579|0000054210|จ.ระยอง||24|24|0.00|0.00|20000.00|833.33|0.00|0.00|0.00|Modify sub-contract from :01|00000000|08|0000000000833|00|0000000000000|20021201|10000.00|0.00|500.00|0.00|20000.00|20000.00|0.00|2499.99|6666.64|12|01|00
PRO|AIS|นิคมอมตะ B|ER 634|0000|RO|ER 634||GSM|ER|MACRO|20021215|20051214|1111008759|0000054210|จ.ชลบุรี||12|12|0.00|0.00|216000.00|6000.00|0.00|0.00|0.00||00000000|09|0000000006000|00|0000000000000|20021215|72000.00|0.00|3600.00|0.00|216000.00|216000.00|0.00|198000.00|0.00|36|03|00
PRO|AIS|บ้านช่องตะเคียน|ER 659|0000|RO|ER 659||GSM|ER|MACRO|20021001|20050930|1111016699|0000054210|จ.นครนายก||12|12|0.00|0.00|157894.74|4166.67|4385.97|0.00|0.00||00000000|08|0000000004386|00|0000000000000|20021101|52631.58|0.00|2631.58|0.00|157894.74|157894.74|0.00|140351.04|43859.70|25|03|00
PRO|AIS|ก้นอ่าวอุดม|ER 663|0000|RO|ER 663||GSM|ER|MACRO|20021201|20051130|1111016777|0000054210|จ.ชลบุรี||12|12|0.00|0.00|150000.00|4166.66|4385.96|0.00|0.00||00000000|08|0000000004386|00|0000000000000|20021201|52631.58|0.00|2631.58|0.00|157894.74|157894.74|7894.74|144736.68|13157.88|38|03|00
TCS|AIS|คณะวิทยาศาสตร์ม.ขอนแก่น|NE 748|0001|MO|NE 748||GSM|NE|MACRO|20021201|20051130|1111016676|0000054221|||12|12|0.00|0.00|30000.00|833.33|0.00|0.00|0.00||00000000|00|0000000000000|00|0000000000000|20021201|10000.00|0.00|0.00|0.00|20000.00|20000.00|10000.00|18333.26|8333.30|34|02|31
PRO|AIS|คณะวิทยาศาสตร์ม.ขอนแก่น|NE 748|0003|MO|NE 748||GSM|NE|MACRO|20021201|20051130|1111016676|0000054221|||12|12|0.00|0.00|30000.00|833.33|0.00|0.00|0.00|Modify sub-contract from :01|00000000|00|0000000000000|00|0000000000000|20021201|10000.00|0.00|0.00|0.00|10000.00|10000.00|20000.00|9166.63|5833.31|05|01|02
TCS|AIS|เด่นห้า 1|NR 158|0001|RO|NR 158||GSM|NR|MACRO|20030301|20060228|1111006837|0000054120|เชียงราย||12|12|0.00|0.00|132000.00|3666.67|3859.65|0.00|0.00||00000000|08|0000000003860|00|0000000000000|20030301|46315.79|0.00|2315.79|0.00|0.00|0.00|132000.00|0.00|0.00|01|00|02
PRO|AIS|เด่นห้า 1|NR 158|0002|RO|NR 158||GSM|NR|MACRO|20030301|20060228|1111006837|0000054120|เชียงราย||12|12|0.00|0.00|132000.00|3666.67|3859.65|0.00|0.00|Modify sub-contract from :01|00000000|08|0000000003860|00|0000000000000|20030301|46315.79|0.00|2315.79|0.00|138947.37|138947.37|6947.37|127368.45|11578.95|39|03|00
TCS|AIS|หนองกระทิง 1|NR 159|0001|RO|NR 159||GSM|NR|MACRO|20030301|20060228|1111006836|0000054120|ลำปาง||12|12|0.00|0.00|165000.00|4583.33|0.00|0.00|0.00||00000000|08|0000000004583|00|0000000000000|20030301|55000.00|0.00|2750.00|0.00|0.00|0.00|165000.00|0.00|0.00|01|00|02
PRO|AIS|หนองกระทิง 1|NR 159|0003|RO|NR 159||GSM|NR|MACRO|20030301|20060228|1111006836|0000054120|ลำปาง||12|12|0.00|0.00|165000.00|4583.33|0.00|0.00|0.00|Modify sub-contract from :01|00000000|08|0000000004583|00|0000000000000|20030301|55000.00|0.00|2750.00|0.00|165000.00|165000.00|0.00|151249.89|13749.99|39|03|00
TCS|AIS|ป่าแดด 1|NR 168|0001|RO|NR 168||GSM|NR|MACRO|20030301|20060228|1111006822|0000054120|เชียงราย||12|12|0.00|0.00|165000.00|4583.33|4824.56|0.00|0.00||00000000|08|0000000004825|00|0000000000000|20030301|57894.74|0.00|2894.74|0.00|0.00|0.00|165000.00|0.00|0.00|01|00|02
PRO|AIS|ป่าแดด 1|NR 168|0002|RO|NR 168||GSM|NR|MACRO|20030301|20060228|1111006822|0000054120|เชียงราย||12|12|0.00|0.00|165000.00|4583.33|4824.56|0.00|0.00|Modify sub-contract from :01|00000000|08|0000000004825|00|0000000000000|20030301|57894.74|0.00|2894.74|0.00|173684.22|173684.22|8684.22|159210.48|14473.68|39|03|00
TCS|AIS|ฝายแก 1|NR 170|0001|RO|NR 170||GSM|NR|MACRO|20030301|20060228|1111006820|0000054120|น่าน||12|12|0.00|0.00|99000.00|2750.00|2894.74|0.00|0.00||00000000|08|0000000002895|00|0000000000000|20030301|34736.84|0.00|1736.84|0.00|0.00|0.00|99000.00|0.00|0.00|01|00|02
PRO|AIS|ฝายแก 1|NR 170|0003|RO|NR 170||GSM|NR|MACRO|20030301|20060228|1111006820|0000054120|น่าน||12|12|0.00|0.00|99000.00|2750.00|2894.74|0.00|0.00|Modify sub-contract from :01|00000000|08|0000000002895|00|0000000000000|20030301|34736.84|0.00|1736.84|0.00|104210.52|104210.52|5210.52|95526.42|66579.02|13|03|00
TRN|AIS|ท่าอากาศยานเชียงใหม่|NR 188|0000|MT|NR 188||GSM|NR|MICRO|20021201|20031130|1111002341|0000054120|เชียงใหม่||12|12|0.00|0.00|7000.00|583.33|0.00|583.33|0.00||00000000|00|0000000000000|14|0000000000583|20021201|0.00|7490.00|0.00|210.00|55019.49|1182795.67|62019.49|1181722.30|44429.46|65|71|64
TCS|AIS|เซ็นทรัลแอร์พอร์ตเชียงใหม่|NR 510|0001|RT|NR 510||GSM|NR|MACRO|20021101|20031031|1111002961|0000054120|เชียงใหม่||12|12|70000.00|0.00|120000.00|10000.00|0.00|10000.00|0.00|มีเงินประกันอีก50000ในsub00|00000000|00|0000000000000|14|0000000010000|20021125|0.00|128400.00|0.00|3600.00|198400.00|198400.00|78400.00|110000.00|0.00|12|02|00
PRO|AIS|เซ็นทรัลแอร์พอร์ตเชียงใหม่|NR 510|0002|RT|NR 510||GSM|NR|MACRO|20031101|20041031|1111002961|0000054120|เชียงใหม่||12|12|0.00|0.00|126000.00|10500.00|0.00|10500.00|0.00||00000000|00|0000000000000|14|0000000010500|20031101|0.00|134820.00|0.00|3780.00|134820.00|134820.00|8820.00|115500.00|115500.00|01|01|00
PRO|AIS|เซ็นทรัลแอร์พอร์ตเชียงใหม่|NR 510|0003|RT|NR 510||GSM|NR|MACRO|20041101|20051031|1111002961|0000054120|เชียงใหม่||12|12|0.00|0.00|132300.00|11025.00|0.00|11025.00|0.00||00000000|00|0000000000000|14|0000000011025|20041101|0.00|141561.00|0.00|3969.00|141561.00|141561.00|9261.00|121275.00|121275.00|01|01|00
PRO|AIS|เซ็นทรัลแอร์พอร์ตเชียงใหม่|NR 510|0006|RT|NR 510||GSM|NR|MACRO|20021101|20031031|1111002961|0000054120|เชียงใหม่||12|12|70000.00|0.00|120000.00|10000.00|0.00|10000.00|0.00|มีเงินประกันอีก50000ในsub00|00000000|00|0000000000000|14|0000000010000|20021125|0.00|128400.00|0.00|3600.00|0.00|0.00|120000.00|0.00|0.00|06|00|05
PRO|AIS|สนามกีฬาสมโภชน์ 700 ปี|NR 872|0000|RO|NR 872||GSM|NR|MACRO|20021001|20050930|1111016653|0000054120|จ.เชียงใหม่|สนามกีฬาสมโภชน์เชียงใหม่ 700 ปี|12|12|20000.00|0.00|600000.00|16666.67|0.00|0.00|0.00||00000000|00|0000000000000|00|0000000000000|20021101|200000.00|0.00|0.00|0.00|620000.00|620000.00|20000.00|533333.44|166666.70|25|04|00
PRO|AIS|พญาแมน|NR 874|0000|RO|NR 874||GSM|NR|MACRO|20021001|20050930|1111016708|0000054120|จ.อุตรดิตถ์||12|12|0.00|0.00|135000.00|3750.00|3947.37|0.00|0.00||00000000|08|0000000003947|00|0000000000000|20021101|47368.42|0.00|2368.42|0.00|142105.26|142105.26|7105.26|126315.84|39473.70|25|03|00
PRO|AIS|หัวเคียด|NR 875|0000|RO|NR 875||GSM|NR|MACRO|20020801|20050731|1111016707|0000054120|จ.ตาก||12|12|0.00|0.00|135000.00|3750.00|3947.37|0.00|0.00||00000000|08|0000000003947|00|0000000000000|20021101|47368.42|0.00|2368.42|0.00|142105.26|142105.26|7105.26|118421.10|31578.96|25|03|00
PRO|AIS|สรอย|NR 877|0000|RO|NR 877||GSM|NR|MACRO|20021201|20051130|1111016780|0000054120|จ.แพร่||12|12|0.00|0.00|102000.00|2833.33|2982.45|0.00|0.00||00000000|08|0000000002982|00|0000000000000|20021201|35789.47|0.00|1789.47|0.00|107368.41|107368.41|5368.41|98420.85|8947.35|38|03|00
PRO|AIS|โครงการหลวงอินทนนท์|NR 878|0000|RO|NR 878||GSM|NR|MACRO|20020516|20050515|1111012423|0000054120|จ.เชียงใหม่||12|12|0.00|0.00|150000.00|4166.67|0.00|0.00|0.00||00000000|00|0000000004167|00|0000000000000|20021216|50000.00|0.00|0.00|0.00|150000.00|150000.00|0.00|108333.42|16666.68|25|03|00
PRO|AIS|โครงการหลวงขุนวาง|NR 879|0000|RO|NR 879||GSM|NR|MACRO|20020516|20050515|1111012423|0000054120|จ.เชียงใหม่||12|12|0.00|0.00|150000.00|4166.67|0.00|0.00|0.00||00000000|00|0000000004167|00|0000000000000|20021216|50000.00|0.00|0.00|0.00|150000.00|150000.00|0.00|108333.42|16666.68|25|03|00
PRO|AIS|โครงการหลวงปางอุ๋ง|NR 880|0000|RO|NR 880||GSM|NR|MACRO|20020608|20050607|1111012423|0000054120|จ.เชียงใหม่||12|12|0.00|0.00|150000.00|4166.67|0.00|0.00|0.00||00000000|00|0000000004167|00|0000000000000|20021208|50000.00|0.00|0.00|0.00|150000.00|150000.00|0.00|112500.09|20833.35|25|03|00
PRO|AIS|โครงการหลวงหนองหอย|NR 881|0000|RO|NR 881||GSM|NR|MACRO|20020424|20050423|1111012423|0000054120|จ.เชียงใหม่||12|12|0.00|0.00|150000.00|4166.67|0.00|0.00|0.00||00000000|00|0000000004167|00|0000000000000|20021224|50000.00|0.00|0.00|0.00|150000.00|150000.00|0.00|104166.75|12500.01|25|03|00
PRO|AIS|ศรีบัวบาน|NR 882|0000|RO|NR 882||GSM|NR|MACRO|20021101|20051031|1111016825|0000054120|จ.ลำพูน||12|12|0.00|0.00|102000.00|2833.33|2982.45|0.00|0.00||00000000|08|0000000002982|00|0000000000000|20021201|35789.47|0.00|1789.47|0.00|107368.41|107368.41|5368.41|95438.40|29824.50|25|03|00
PRO|AIS|บ้านท่าข้าม|NR 883|0000|RO|NR 883||GSM|NR|MACRO|20021101|20051031|1111016824|0000054120|จ.เชียงใหม่|คุณชาญยุทธ  อ๋องทิพย์|12|12|0.00|0.00|102000.00|2833.33|2982.45|0.00|0.00||00000000|08|0000000002982|00|0000000000000|20021201|35789.47|0.00|1789.47|0.00|107368.41|107368.41|5368.41|95438.40|29824.50|25|03|00
PRO|AIS|ลานกระบือ(ใหม่)|NR 884|0000|RO|NR 884||GSM|NR|MACRO|20021101|20051031|1111016857|0000054120|จ.กำแพงเพชร||12|12|0.00|0.00|120000.00|3333.33|3508.77|0.00|0.00||00000000|08|0000000003509|00|0000000000000|20021201|42105.26|0.00|2105.26|0.00|126315.78|126315.78|6315.78|112280.64|35087.70|25|03|00
PRO|AIS|The Mall บางกะปิ|PBKK 001|0000|RT|PBKK 001||GSM|BKK|PICO|20020812|20030811|1111007842|0000054130|กรุงเทพ||12|12|0.00|0.00|13648.04|1137.34|0.00|419.00|0.00||00000000|09|0000000000718|14|0000000000419|20021122|8620.00|5380.00|431.00|150.84|0.00|0.00|13648.04|0.00|0.00|39|00|38
TCS|AIS|The Mall บางแค|PBKK 011|0001|RT|PBKK 011||GSM|BKK|PICO|20020813|20030812|1111012089|0000054130|กรุงเทพ||12|12|0.00|0.00|9000.00|731.15|0.00|269.40|0.00||00000000|09|0000000000462|14|0000000000269|20021122|5541.00|3459.00|277.05|96.98|9000.00|9000.00|0.00|5849.20|5849.20|01|02|00
TRN|AIS|The Mall บางแค|PBKK 011|0003|RT|PBKK 011||GSM|BKK|PICO|20020813|20030812|1111012089|0000054130|กรุงเทพ||12|12|0.00|0.00|9000.00|731.15|0.00|269.40|0.00|Modify sub-contract from :01|00000000|09|0000000000462|14|0000000000269|20021122|5541.00|3459.00|277.05|96.98|0.00|0.00|9000.00|0.00|0.00|08|00|07
PRO|AIS|โรงแรมเอราวัณ|PBKK 043|0000|RT|PBKK 043||GSM|BKK|PICO|20021101|20051031|1111004307|0000054130|กรุงเทพ||12|12|0.00|0.00|150000.00|4166.67|0.00|4166.67|0.00||00000000|00|0000000000000|14|0000000004167|20021122|0.00|53500.00|0.00|1500.00|160500.00|160500.00|10500.00|137500.11|12500.01|39|03|00
PRO|AIS|JW MARRIOTT HOTEL|PBKK 146|0000|RT|PBKK 146|7|GSM|BKK|PICO|20030101|20051231|1111004310|0000054130|กรุงเทพ||12|12|0.00|0.00|150000.00|4166.67|0.00|4166.67|0.00||00000000|00|0000000000000|14|0000000004167|20030101|0.00|53500.00|0.00|1500.00|160500.00|160500.00|10500.00|137500.11|12500.01|39|03|00
TCS|AIS|GMM TOWER|PBKK 158|0001|RT|PBKK 158|10|GSM|BKK|PICO|20021101|20041031|1111013410|0000054130|กรุงเทพ||12|12|0.00|0.00|12000.00|500.00|0.00|500.00|0.00||00000000|00|0000000000000|14|0000000000500|20021122|0.00|6420.00|0.00|180.00|12840.00|12840.00|840.00|11000.00|3500.00|17|02|00
PRO|AIS|GMM TOWER|PBKK 158|0002|RT|PBKK 158|10|GSM|BKK|PICO|20021101|20041031|1111013410|0000054130|กรุงเทพ||12|12|0.00|0.00|12000.00|500.00|0.00|500.00|0.00|Modify sub-contract from :01|00000000|00|0000000000000|14|0000000000500|20021122|0.00|6420.00|0.00|180.00|0.00|0.00|12000.00|0.00|4500.00|09|00|07
PRO|AIS|รพ.เกษมราษฎร์ รัตนาธิเบศร์|PBKK 362|0000|RO|PBKK 362|10|GSM|BKK|PICO|20021101|20051031|1111001310|0000054130|กรุงเทพ||12|12|35000.00|0.00|300000.00|8333.34|0.00|0.00|0.00||00000000|09|0000000008333|00|0000000000000|20021122|100000.00|0.00|5000.00|0.00|335000.00|335000.00|35000.00|275000.22|91666.74|25|04|00
PRO|AIS|ซี.ดี.จี. เฮ้าส์|PBKK 363|0000|RT|PBKK 363|10|GSM|BKK|PICO|20021201|20051130|1111016723|0000054130|กรุงเทพ||12|12|0.00|0.00|150000.00|4166.67|0.00|4166.67|0.00||00000000|00|0000000000000|14|0000000004167|20021201|0.00|53500.00|0.00|1500.00|160500.00|160500.00|10500.00|137500.11|12500.01|39|03|00
PRO|AIS|โรงพยาบาลวิภาวดี 1|PBKK 364|0000|RT|PBKK 364|10|GSM|BKK|PICO|20021115|20051114|1111000753|0000054130|กรุงเทพ||12|12|0.00|0.00|210000.00|5451.71|0.00|5451.71|0.00||00000000|00|0000000000000|14|0000000005452|20021115|0.00|70000.00|0.00|1962.62|210000.00|210000.00|0.00|179906.43|16355.13|39|03|00
TRE|AIS|ธนาคารเอเชีย(สนง.ใหญ่)|PBKK 366|0000|RO|PBKK 366|10|GSM|BKK|PICO|20021201|20051130|1211000872|0000054300|กรุงเทพ||12|12|0.00|0.00|277050.00|7695.83|8100.88|0.00|0.00||00000000|09|0000000008101|00|0000000000000|20021201|92350.00|0.00|4860.53|0.00|0.00|0.00|277050.00|0.00|97210.56|12|00|09
TCS|AIS|ธนาคารเอเชีย(สนง.ใหญ่)|PBKK 366|0001|RO|PBKK 366|10|GSM|BKK|PICO|20021201|20051130|1211000872|0000054130|กรุงเทพ||12|12|0.00|0.00|291631.59|8100.88|8100.88|0.00|0.00||00000000|09|0000000008101|00|0000000000000|20021201|97210.53|0.00|4860.53|0.00|291631.59|291631.59|0.00|267329.04|48605.28|30|03|00
PRO|AIS|ธนาคารเอเชีย(สนง.ใหญ่)|PBKK 366|0002|RO|PBKK 366|10|GSM|BKK|PICO|20021201|20051130|1211000872|0000054130|กรุงเทพ||12|12|0.00|0.00|291631.59|8100.88|8100.88|0.00|0.00|Modify sub-contract from :01|00000000|09|0000000008101|00|0000000000000|20021201|97210.53|0.00|4860.53|0.00|0.00|0.00|291631.59|0.00|72907.92|09|00|06
TRN|AIS|KSL TOWER|PBKK 368|0000|RO|PBKK 368|10|GSM|BKK|PICO|20030101|20051231|1111016794|0000054130|กรุงเทพ||12|12|0.00|0.00|150000.00|4166.67|0.00|0.00|0.00||00000000|00|0000000004167|00|0000000000000|20030101|50000.00|0.00|0.00|0.00|100000.00|100000.00|50000.00|91666.74|41666.70|14|02|11
PRO|AIS|แฟชั่น ไอส์แลนด์|PBKK 369|0000|RO|PBKK 369||GSM|BKK|PICO|20021101|20051031|1111001513|0000054130|กรุงเทพ||12|12|0.00|0.00|96631.59|2684.21|2684.21|0.00|0.00||00000000|09|0000000002684|00|0000000000000|20021201|32210.53|0.00|1610.53|0.00|65484.00|65484.00|31147.59|56100.00|2684.21|25|02|22
NEW|AIS|กรมประชาสัมพันธ์|PBKK 370|0000|RO|PBKK 370|10|GSM|BKK|PICO|20021201|20051130|1111005858|0000054130|กรุงเทพ||12|12|30000.00|0.00|360000.00|10000.00|0.00|0.00|0.00||00000000|00|0000000000000|00|0000000000000|20021201|120000.00|0.00|0.00|0.00|420000.00|420000.00|60000.00|270000.00|110000.00|19|05|00
PRO|AIS|กรมประชาสัมพันธ์|PBKK 370|0000|MO|PBKK 370|10|GSM|BKK|PICO|20021201|20031130|1111005858|0000054300|กรุงเทพ||12|12|0.00|0.00|33130.00|2760.83|0.00|0.00|0.00||00000000|00|0000000000000|00|0000000000000|20021201|0.00|0.00|0.00|0.00|420000.00|420000.00|386870.00|270000.00|110000.00|19|05|00
TCS|AIS|กรมประชาสัมพันธ์|PBKK 370|0001|MO|PBKK 370|10|GSM|BKK|PICO|20021201|20031130|1111005858|0000054130|กรุงเทพ||12|12|0.00|0.00|33130.00|2760.83|0.00|0.00|0.00||00000000|00|0000000000000|00|0000000000000|20021201|33130.00|0.00|0.00|0.00|33130.00|33130.00|0.00|30369.13|22086.64|04|01|00
PRO|AIS|กรมประชาสัมพันธ์|PBKK 370|0003|MO|PBKK 370|10|GSM|BKK|PICO|20021201|20031130|1111005858|0000054130|กรุงเทพ||12|12|0.00|0.00|33130.00|2760.83|0.00|0.00|0.00|Modify sub-contract from :01|00000000|00|0000000000000|00|0000000000000|20021201|33130.00|0.00|0.00|0.00|0.00|0.00|33130.00|0.00|24847.47|09|00|08
PRO|AIS|เฉลิมไทย ช้อปปิ้ง มอลล์|PBKK 371|0000|RT|PBKK 371|10|GSM|BKK|PICO|20021101|20031031|1111009189|0000054300|กรุงเทพ||12|12|0.00|0.00|84000.00|7000.00|0.00|7000.00|0.00||00000000|00|0000000000000|14|0000000007000|20021201|0.00|89880.00|0.00|2520.00|0.00|0.00|84000.00|0.00|0.00|39|00|38
TCS|AIS|เฉลิมไทย ช้อปปิ้ง มอลล์|PBKK 371|0001|RT|PBKK 371|10|GSM|BKK|PICO|20031101|20041031|1111009189|0000054300|กรุงเทพ||12|12|0.00|0.00|94500.00|7875.00|0.00|7875.00|0.00||00000000|00|0000000000000|14|0000000007875|20031101|0.00|101115.00|0.00|2835.00|0.00|0.00|94500.00|0.00|0.00|39|00|38
PRO|AIS|เฉลิมไทย ช้อปปิ้ง มอลล์|PBKK 371|0002|RT|PBKK 371|10|GSM|BKK|PICO|20041101|20051031|1111009189|0000054300|กรุงเทพ||12|12|0.00|0.00|105000.00|8750.00|0.00|8750.00|0.00||00000000|00|0000000000000|14|0000000008750|20041101|0.00|0.00|0.00|0.00|0.00|0.00|105000.00|0.00|0.00|39|00|38
TRN|AIS|เฉลิมไทย ช้อปปิ้ง มอลล์|PBKK 371|0003|RT|PBKK 371|10|GSM|BKK|PICO|20031101|20041031|1111009189|0000054300|กรุงเทพ||12|12|0.00|0.00|94500.00|7875.00|0.00|7875.00|0.00|Modify sub-contract from :01|00000000|00|0000000000000|14|0000000007875|20031101|0.00|101115.00|0.00|2835.00|0.00|0.00|94500.00|0.00|0.00|09|00|08
PRO|AIS|รพ.พญาไท 1|PBKK 373|0000|RT|PBKK 373|10|GSM|BKK|PICO|20030101|20051231|1111016843|0000054130|กรุงเทพ||12|12|0.00|0.00|180000.00|5000.00|0.00|5000.00|0.00||00000000|00|0000000000000|14|0000000005000|20030101|0.00|64200.00|0.00|1800.00|192600.00|192600.00|12600.00|165000.00|15000.00|39|03|00
PRO|AIS|เฉลิมไทย ช้อปปิ้ง มอลล์|PER 024|0000|RT|PER 024|10|GSM|ER|PICO|20021101|20031031|1111009189|0000054210|ชลบุรี||12|12|0.00|0.00|84000.00|7000.00|0.00|7000.00|0.00||00000000|00|0000000000000|14|0000000007000|20030101|0.00|89880.00|0.00|2520.00|89880.00|89880.00|5880.00|70000.00|0.00|11|01|00
PRO|AIS|เฉลิมไทย ช้อปปิ้ง มอลล์|PER 024|0001|RT|PER 024|10|GSM|ER|PICO|20031101|20041031|1111009189|0000054210|ชลบุรี||12|12|0.00|0.00|94500.00|7875.00|0.00|7875.00|0.00||00000000|00|0000000000000|14|0000000007875|20031101|0.00|101115.00|0.00|2835.00|101115.00|101115.00|6615.00|86625.00|0.00|12|01|00
PRO|AIS|เฉลิมไทย ช้อปปิ้ง มอลล์|PER 024|0002|RT|PER 024|10|GSM|ER|PICO|20041101|20051031|1111009189|0000054210|ชลบุรี||12|12|0.00|0.00|105000.00|8750.00|0.00|8750.00|0.00||00000000|00|0000000000000|14|0000000008750|20041101|0.00|112350.00|0.00|3150.00|112350.00|112350.00|7350.00|96250.00|0.00|12|01|00
