PRO|AIS|ซอยวัดปลัดเปรียง|BKK 1497|0001|RO|102660|10B|GSM|BKK|MACRO|20050801|20080731|1111015833|0000053160|สมุทรปราการ||12|12|0.00|0.00|330000.00|9166.67|0.00|0.00|0.00||00000000|08|0000000005500|13|0000000003667|20050801|66000.00|44000.00|3300.00|1320.00|330000.00|330000.00|0.00|302500.11|0.00|36|06|00
TRE|AIS|ซอยวชิรธรรมสาธิต 32|BKK 1498|0000|RO|BKK 1498|11|GSM|BKK|MACRO|20020801|20050731|1111015834|0000053160|กรุงเทพมหานคร||03|03|0.00|0.00|540000.00|15000.00|15789.47|0.00|0.00||00000000|08|0000000015789|00|0000000000000|20030801|47368.42|0.00|2368.42|0.00|473684.20|473684.20|66315.80|347368.36|157894.72|21|09|09
TRE|AIS|ซอยวชิรธรรมสาธิต 32|BKK 1498|0002|MO|102663|11|GSM|BKK|MACRO|20040212|20040212|1111015834|0000053160|กรุงเทพมหานคร|คุณดาริกา  วงศ์สมบูรณ์|00|00|0.00|0.00|10714.29|10714.29|11278.20|0.00|0.00||00000000|08|0000000011278|00|0000000000000|20040212|11278.20|0.00|563.91|0.00|11278.20|11278.20|563.91|0.00|0.00|01|01|00
TRE|AIS|ซอยวชิรธรรมสาธิต 32|BKK 1498|0003|MO|102663|11|GSM|BKK|MACRO|20041216|20041216|1111015834|0000053160|กรุงเทพมหานคร|คุณดาริกา  วงศ์สมบูรณ์|00|00|0.00|0.00|29014.29|29014.29|30541.36|0.00|0.00||00000000|08|0000000030541|00|0000000000000|20041216|30541.36|0.00|1527.07|0.00|30541.36|30541.36|1527.07|0.00|0.00|01|01|00
PRO|AIS|ซอยวชิรธรรมสาธิต 32|BKK 1498|0004|MO|102663|11|GSM|BKK|MACRO|20050830|20050830|1111015834|0000053160|กรุงเทพมหานคร|ดาริกา  วงศ์โกมลเชษฐ์|00|00|0.00|0.00|25714.29|25714.29|27067.67|0.00|0.00||00000000|08|0000000027068|00|0000000000000|20050830|27067.67|0.00|1353.38|0.00|27067.67|27067.67|1353.38|0.00|0.00|01|01|00
PRO|AIS|ซอยหทัยราษฎร์|BKK 1500|0003|RO|102661|11|GSM|BKK|MACRO|20050801|20080731|1111015836|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|594000.00|16500.00|17368.42|0.00|0.00||00000000|08|0000000017368|00|0000000000000|20050801|17368.42|0.00|868.42|0.00|625263.12|625263.12|31263.12|0.00|0.00|36|36|00
PRO|AIS|เหรียญทองแมนชั่น|BKK 1501|0001|RO|102657|11|GSM|BKK|MACRO|20050801|20080731|1111024474|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|594000.00|16500.00|0.00|0.00|0.00||00000000|08|0000000016500|00|0000000000000|20050801|16500.00|0.00|825.00|0.00|594000.00|594000.00|0.00|0.00|0.00|36|36|00
PRO|AIS|วัดวิมุตยาราม|BKK 1502|0004|RO|102651|11|GSM|BKK|MACRO|20050801|20080731|1111015838|0000053160|กรุงเทพมหานคร||00|00|36000.00|0.00|712800.00|19800.00|0.00|0.00|0.00||00000000|08|0000000011000|13|0000000008800|20050801|11000.00|8800.00|550.00|264.00|748800.00|748800.00|36000.00|0.00|0.00|36|73|00
PRO|AIS|วัดวิมุตยาราม|BKK 1502|0006|MO|102651|11|GSM|BKK|MACRO|20050815|20050815|1111015838|0000053160|กรุงเทพมหานคร|คุณฐิติมา  ตระกูลภูชัย|00|00|0.00|0.00|15000.00|15000.00|15789.47|0.00|0.00||00000000|08|0000000015789|00|0000000000000|20050815|15789.47|0.00|789.47|0.00|15789.47|15789.47|789.47|0.00|0.00|01|01|00
PRO|AIS|กิจนิรันดร์แมนชั่น|BKK 1503|0004|MO|102671|11|GSM|BKK|MACRO|20050711|20050711|1111015893|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|17142.86|17142.86|18045.12|0.00|0.00||00000000|09|0000000018045|00|0000000000000|20050711|18045.12|0.00|902.26|0.00|18045.12|18045.12|902.26|0.00|0.00|01|01|00
PRO|AIS|กิจนิรันดร์แมนชั่น|BKK 1503|0005|RT|102671|11|GSM|BKK|MACRO|20050801|20080731|1111015893|0000053160|กรุงเทพมหานคร||00|00|30000.00|0.00|594000.00|16140.19|0.00|5140.19|0.00||00000000|09|0000000011000|14|0000000005140|20050801|11000.00|5500.00|550.00|154.21|594000.00|624000.00|0.00|0.00|0.00|39|73|00
PRO|AIS|ซอยหมู่บ้านมิตรภาพ 3|BKK 1504|0001|RO|102664|11|GSM|BKK|MACRO|20050801|20080731|1111015892|0000053160|กรุงเทพมหานคร||00|00|30000.00|0.00|594000.00|16500.00|0.00|0.00|0.00||00000000|08|0000000011000|13|0000000005500|20050801|11000.00|5500.00|550.00|165.00|594000.00|594000.00|0.00|0.00|0.00|36|72|00
PRO|AIS|ซอยพรพิพัฒน์|BKK 1505|0001|RO|102665|11|GSM|BKK|MACRO|20050801|20080731|1111015901|0000053160|กรุงเทพมหานคร||00|00|32000.00|0.00|633600.00|17600.00|0.00|0.00|0.00||00000000|08|0000000011000|13|0000000006600|20050801|11000.00|6600.00|550.00|198.00|633600.00|633600.00|0.00|0.00|0.00|36|72|00
PRO|AIS|วิบูลย์พาณิชย์|BKK 1506|0001|RO|106092|11|GSM|BKK|MACRO|20050901|20080831|1111015902|0000053160|นนทบุรี||00|00|34000.00|0.00|673200.00|18700.00|0.00|0.00|0.00||00000000|08|0000000011000|13|0000000007700|20050901|11000.00|7700.00|550.00|231.00|673200.00|673200.00|0.00|0.00|0.00|36|72|00
PRO|AIS|โชคชัย 4 ซอย 37|BKK 1507|0001|RO|102666|11|GSM|BKK|MACRO|20050801|20080731|1111015903|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|594000.00|16500.00|0.00|0.00|0.00||00000000|08|0000000016500|00|0000000000000|20050801|16500.00|0.00|825.00|0.00|594000.00|594000.00|0.00|0.00|0.00|36|36|00
PRO|AIS|101 อพาร์ทเม้นท์|BKK 1508|0001|RO|102677|11|GSM|BKK|MACRO|20050815|20080814|1111024519|0000053160|กรุงเทพมหานคร||00|00|30000.00|0.00|594000.00|16500.00|0.00|0.00|0.00||00000000|08|0000000011000|13|0000000005500|20050815|11000.00|5500.00|550.00|165.00|594000.00|594000.00|0.00|0.00|0.00|36|72|00
PRO|AIS|วันดี อพาร์ทเมนท์|BKK 1509|0001|RO|102658|11|GSM|BKK|MACRO|20050801|20080731|1111024462|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|792000.00|22000.00|0.00|0.00|0.00||00000000|08|0000000013200|13|0000000008800|20050801|13200.00|8800.00|660.00|264.00|792000.00|792000.00|0.00|0.00|0.00|36|72|00
PRO|AIS|สุขุมวิทซอย 62|BKK 1510|0001|RO|102672|11|GSM|BKK|MACRO|20050801|20080731|1111015899|0000053160|กรุงเทพมหานคร||00|00|30000.00|0.00|594000.00|16500.00|0.00|0.00|0.00||00000000|08|0000000011000|13|0000000005500|20050801|11000.00|5500.00|550.00|165.00|577500.00|577500.00|16500.00|0.00|0.00|35|70|00
PRO|AIS|สุขุมวิทซอย 62|BKK 1510|0002|MO|102672|11|GSM|BKK|MACRO|20051110|20051110|1111015899|0000053160|กรุงเทพมหานคร|กรุงเทพมหานคร|00|00|0.00|0.00|36250.00|36250.00|38157.89|0.00|0.00||00000000|08|0000000038158|00|0000000000000|20051110|38157.89|0.00|1907.89|0.00|38157.89|38157.89|1907.89|0.00|0.00|01|01|00
PRO|AIS|สุขุมวิทซอย 62|BKK 1510|0003|MO|102672|11|GSM|BKK|MACRO|20051110|20051110|1111015899|0000053160|กรุงเทพมหานคร|กรุงเทพมหานคร|00|00|0.00|0.00|625.00|625.00|0.00|0.00|0.00||00000000|00|0000000000625|00|0000000000000|20051110|625.00|0.00|0.00|0.00|625.00|625.00|0.00|0.00|0.00|01|01|00
PRO|AIS|บ้านกอรัตนโชค|BKK 1511|0004|RO|102669|11|GSM|BKK|MACRO|20050801|20080731|1111015906|0000053160|ปทุมธานี||00|00|0.00|0.00|396000.00|11000.00|11578.95|0.00|0.00||00000000|08|0000000011579|00|0000000000000|20050801|11578.95|0.00|578.95|0.00|416842.20|416842.20|20842.20|0.00|0.00|36|36|00
PRO|AIS|พีทีทาวเวอร์|BKK 1513|0001|RO|106093|11|GSM|BKK|MACRO|20050801|20080731|1111015897|0000053160|นนทบุรี||00|00|0.00|0.00|594000.00|16500.00|17368.42|0.00|0.00||00000000|08|0000000017368|00|0000000000000|20050801|17368.42|0.00|868.42|0.00|625263.12|625263.12|31263.12|0.00|0.00|36|36|00
PRO|AIS|ซอยอุดมเดช 6|BKK 1514|0001|RO|108102|11|GSM|BKK|MACRO|20050815|20080814|1111015898|0000053160|สมุทรปราการ||12|12|0.00|0.00|330000.00|9166.67|0.00|0.00|0.00||00000000|08|0000000005500|13|0000000003667|20050815|66000.00|44000.00|3300.00|1320.00|330000.00|330000.00|0.00|302500.11|0.00|36|06|00
PRO|AIS|ซอยประชาอุทิศ 125|BKK 1515|0001|RO|102679|11|GSM|BKK|MACRO|20050801|20080731|1111015944|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|594000.00|16500.00|17368.42|0.00|0.00||00000000|08|0000000017368|00|0000000000000|20050801|17368.42|0.00|868.42|0.00|625263.12|625263.12|31263.12|0.00|0.00|36|36|00
PRO|AIS|ภัครเพลสอพาร์ทเมนท์|BKK 1518|0002|RO|BKK 1518|11|GSM|BKK|MACRO|20050815|20080814|1111015958|0000053160|กรุงเทพมหานคร|คุณกิตติศักดิ์  สิงหฤกษ์|00|00|32000.00|0.00|633600.00|17600.00|18383.07|0.00|0.00||00000000|08|0000000011579|13|0000000006804|20050815|11578.95|6804.12|578.95|204.12|661790.52|661790.52|28190.52|0.00|0.00|36|72|00
TRE|AIS|อาคารโพสเทล|BKK 1519|0002|RT|102615|10A|GSM|BKK|MACRO|20040701|20041231|1111002097|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|112149.53|18691.59|0.00|18691.59|0.00||00000000|00|0000000000000|14|0000000018692|20040701|0.00|20000.00|0.00|560.75|120000.00|120000.00|7850.47|0.00|0.00|06|06|00
TRN|AIS|อาคารโพสเทล|BKK 1519|0004|RT|102615|10A|GSM|BKK|MACRO|20050101|20050630|1111002097|0000053160|กรุงเทพมหานคร||06|00|0.00|0.00|112149.54|18691.59|0.00|18691.59|0.00||00000000|00|0000000000000|14|0000000018692|20050101|0.00|20000.00|0.00|560.75|0.00|0.00|112149.54|0.00|0.00|01|00|00
PRO|AIS|อาคารโพสเทล|BKK 1519|0005|RT|102615|10A|GSM|BKK|MACRO|20050101|20050630|1111002097|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|112149.54|18691.59|0.00|18691.59|0.00||00000000|00|0000000000000|14|0000000018692|20050101|0.00|20000.00|0.00|560.75|120000.00|120000.00|7850.46|0.00|0.00|06|06|00
PRO|AIS|อาคารโพสเทล|BKK 1519|0006|RT|102615|10A|GSM|BKK|MACRO|20050701|20060630|1111002097|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|224299.08|18691.59|0.00|18691.59|0.00||00000000|00|0000000000000|14|0000000018692|20050701|0.00|20000.00|0.00|560.75|240000.00|240000.00|15700.92|0.00|0.00|09|09|00
PRO|AIS|ซอยลาซาล|BKK 1520|0001|RO|102678|11|GSM|BKK|MACRO|20050801|20080731|1111015959|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|712800.00|19800.00|19800.00|0.00|0.00||00000000|09|0000000019800|00|0000000000000|20050801|19800.00|0.00|990.00|0.00|712800.00|712800.00|0.00|0.00|0.00|36|36|00
PRO|AIS|โรงเรียนแย้มสะอาด|BKK 1521|0001|RO|102667|11|GSM|BKK|MACRO|20050801|20080731|1111015960|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|594000.00|16500.00|0.00|0.00|0.00||00000000|08|0000000011000|13|0000000005500|20050801|11000.00|5500.00|550.00|165.00|594000.00|594000.00|0.00|0.00|0.00|36|72|00
PRO|AIS|ทวีชัยเฮาส์|BKK 1522|0001|RO|102686|11|GSM|BKK|MACRO|20050815|20080814|1111015961|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|594000.00|16500.00|0.00|0.00|0.00||00000000|09|0000000011000|14|0000000005500|20050815|11000.00|5500.00|550.00|165.00|594000.00|594000.00|0.00|0.00|0.00|36|72|00
PRO|AIS|ซอยธีระ 2|BKK 1523|0001|RO|102685|11|GSM|BKK|MACRO|20050815|20080814|1111015962|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|594000.00|16500.00|0.00|0.00|0.00||00000000|08|0000000011000|13|0000000005500|20050815|11000.00|5500.00|550.00|165.00|594000.00|594000.00|0.00|0.00|0.00|36|72|00
PRO|AIS|ซองอาลิเซ่|BKK 1524|0001|RO|102676|11|GSM|BKK|MACRO|20050801|20080731|1111015963|0000053160|กรุงเทพมหานคร||00|00|40000.00|0.00|792000.00|22000.00|0.00|0.00|0.00||00000000|08|0000000011000|13|0000000011000|20050801|11000.00|11000.00|550.00|330.00|832000.00|832000.00|40000.00|0.00|0.00|35|71|00
PRO|AIS|ซอยอนามัยงามเจริญ|BKK 1530|0001|RO|102690|11|GSM|BKK|MACRO|20050801|20080731|1111015957|0000053160|กรุงเทพมหานคร||12|12|0.00|0.00|297000.00|8250.00|0.00|0.00|0.00||00000000|08|0000000008250|00|0000000000000|20050801|99000.00|0.00|4950.00|0.00|297000.00|297000.00|0.00|272250.00|0.00|36|03|00
PRO|AIS|ตรอกข้าวสาร|BKK 1531|0001|RO|102694|11|GSM|BKK|MICRO|20050815|20080814|1111015950|0000053160|กรุงเทพมหานคร||12|12|0.00|0.00|237600.00|6600.00|6947.37|0.00|0.00||00000000|08|0000000006947|00|0000000000000|20050815|83368.42|0.00|4168.42|0.00|250105.26|250105.26|12505.26|229263.21|0.00|36|03|00
PRO|AIS|บุญพิทักษ์คอนโด|BKK 1532|0001|RO|BKK 1532|11|GSM|BKK|MACRO|20050815|20080814|1111015940|0000053160|กรุงเทพมหานคร|คุณประกอบ คุวากร|00|00|0.00|0.00|594000.00|16500.00|0.00|0.00|0.00||00000000|00|0000000011000|14|0000000005500|20050815|11000.00|5500.00|0.00|0.00|594000.00|594000.00|0.00|0.00|0.00|36|72|00
PRO|AIS|ตลาดพงษ์เพชร|BKK 1533|0001|RO|106096|11|GSM|BKK|MACRO|20050815|20080814|1111015941|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|594000.00|16500.00|17368.42|0.00|0.00||00000000|09|0000000017368|00|0000000000000|20050815|17368.42|0.00|868.42|0.00|625263.12|625263.12|31263.12|0.00|0.00|36|36|00
PRO|AIS|ติวานนท์|BKK 1534|0001|RO|106095|11|GSM|BKK|MACRO|20050815|20080814|1111015942|0000053160|นนทบุรี||00|00|0.00|0.00|594000.00|16500.00|17368.42|0.00|0.00||00000000|08|0000000017368|00|0000000000000|20050815|17368.42|0.00|868.42|0.00|625263.12|625263.12|31263.12|0.00|0.00|36|36|00
PRO|AIS|ซอยหมู่บ้านปิ่นเจริญ|BKK 1535|0001|RO|102693|11|GSM|BKK|MACRO|20050815|20080814|1111015943|0000053160|กรุงเทพมหานคร||00|00|30000.00|0.00|594000.00|16500.00|0.00|0.00|0.00||00000000|08|0000000011000|13|0000000005500|20050815|11000.00|5500.00|550.00|165.00|594000.00|594000.00|0.00|0.00|0.00|36|72|00
PRO|AIS|ถนนเฉลิมพระเกียรติ์|BKK 1536|0001|RO|102703|10B|GSM|BKK|MACRO|20050815|20080814|1111015983|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|277200.00|7700.00|8105.26|0.00|0.00||00000000|08|0000000008105|00|0000000000000|20050815|8105.26|0.00|405.26|0.00|291789.36|291789.36|14589.36|0.00|0.00|36|36|00
PRO|AIS|ดวงแก้วแมนชั่น|BKK 1537|0001|RO|108106|11|GSM|BKK|MACRO|20050815|20080814|1111015981|0000053160|สมุทรปราการ||00|00|0.00|0.00|475200.00|13200.00|13894.74|0.00|0.00||00000000|08|0000000013895|00|0000000000000|20050815|13894.74|0.00|694.74|0.00|500210.64|500210.64|25010.64|0.00|0.00|36|36|00
PRO|AIS|ซอยแสมดำ 5|BKK 1538|0001|RO|102705|11|GSM|BKK|MACRO|20050815|20080814|1111015982|0000053160|กรุงเทพมหานคร||12|12|0.00|0.00|198000.00|5500.00|5789.47|0.00|0.00||00000000|08|0000000005789|00|0000000000000|20050815|69473.68|0.00|3473.68|0.00|208421.04|208421.04|10421.04|191052.51|0.00|36|03|00
PRO|AIS|ตรอกโรงพยาบาลสมเด็จพระปิ่นเกล้า 15|BKK 1539|0001|RO|102697|11|GSM|BKK|MACRO|20050801|20080731|1111015980|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|590400.00|16400.00|17135.10|0.00|0.00||00000000|08|0000000011053|13|0000000006082|20050801|11052.63|6082.47|552.63|182.47|616863.60|616863.60|26463.60|0.00|0.00|36|72|00
PRO|AIS|บางอ้อ 1|BKK 154|0004|MO|101007||GSM|BKK|MACRO|20050502|20050502|1111009242|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|18975.00|18975.00|19973.68|0.00|0.00||00000000|09|0000000019974|00|0000000000000|20050502|19973.68|0.00|998.68|0.00|19973.68|19973.68|998.68|0.00|0.00|01|01|00
PRO|AIS|ซอยรัชฏภัณฑ์|BKK 1540|0001|RO|102699|11|GSM|BKK|MACRO|20050815|20080814|1111015979|0000053160|กรุงเทพมหานคร||00|00|36000.00|0.00|712800.00|19800.00|0.00|0.00|0.00||00000000|09|0000000011000|14|0000000008800|20050815|11000.00|8800.00|550.00|264.00|712800.00|712800.00|0.00|0.00|0.00|36|72|00
PRO|AIS|พระราม 2 ซอย 12|BKK 1541|0001|RO|102691|11|GSM|BKK|MACRO|20050801|20080731|1111024464|0000053160|กรุงเทพมหานคร|คุณสุเทพ  ลิ้มสุมังคลกุล|00|00|0.00|0.00|770400.00|21400.00|22354.86|0.00|0.00||00000000|08|0000000014211|13|0000000008144|20050801|14210.53|8144.33|710.53|244.33|804774.96|804774.96|34374.96|0.00|0.00|36|72|00
PRO|AIS|ซอยหมู่บ้านอนันต์สุขสันต์|BKK 1542|0001|RO|102692|11|GSM|BKK|MACRO|20050815|20080814|1111015977|0000053160|กรุงเทพมหานคร||00|00|30000.00|0.00|594000.00|16500.00|0.00|0.00|0.00||00000000|08|0000000009900|13|0000000006600|20050815|9900.00|6600.00|495.00|198.00|594000.00|594000.00|0.00|0.00|0.00|36|72|00
PRO|AIS|ซอยหมู่บ้านอนันต์สุขสันต์|BKK 1542|0003|MO|102692|11|GSM|BKK|MACRO|20051104|20051104|1111015977|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|17400.00|17400.00|18315.79|0.00|0.00||00000000|08|0000000018316|00|0000000000000|20051104|18315.79|0.00|915.79|0.00|18315.79|18315.79|915.79|0.00|0.00|01|01|00
PRO|AIS|เอกชัยซอย 59|BKK 1543|0004|RO|102687|11|GSM|BKK|MACRO|20051116|20081115|1111013982|0000053160|กรุงเทพมหานคร||00|00|16000.00|0.00|576000.00|16000.00|0.00|0.00|0.00||00000000|08|0000000016000|00|0000000000000|20051116|16000.00|0.00|800.00|0.00|592000.00|592000.00|16000.00|0.00|0.00|35|36|00
PRO|AIS|แยกคอกวัว 1|BKK 1544|0001|RO|102684|11|GSM|BKK|MICRO|20050815|20080814|1111015976|0000053160|กรุงเทพมหานคร||12|12|0.00|0.00|237600.00|6600.00|0.00|0.00|0.00||00000000|08|0000000006600|00|0000000000000|20050815|79200.00|0.00|3960.00|0.00|237600.00|237600.00|0.00|217800.00|0.00|36|03|00
PRO|AIS|ซอยราชวิถี 21|BKK 1545|0002|MO|102674|11|GSM|BKK|MACRO|20050525|20050525|1111015975|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|8000.00|8000.00|8421.05|0.00|0.00||00000000|08|0000000008421|00|0000000000000|20050525|8421.05|0.00|421.05|0.00|8421.05|8421.05|421.05|0.00|0.00|01|01|00
PRO|AIS|ซอยราชวิถี 21|BKK 1545|0003|RO|102674|11|GSM|BKK|MACRO|20050815|20080814|1111015975|0000053160|กรุงเทพมหานคร||00|00|30000.00|0.00|594000.00|16500.00|0.00|0.00|0.00||00000000|08|0000000011000|13|0000000005500|20050815|11000.00|5500.00|550.00|165.00|624000.00|624000.00|30000.00|0.00|0.00|36|73|00
PRO|AIS|หมู่บ้านโพธิ์ทองคำ 7|BKK 1549|0001|MO|108109|11|GSM|BKK|MACRO|20050222|20050222|1111016018|0000053160|สมุทรปราการ||00|00|0.00|0.00|42000.00|42000.00|44210.53|0.00|0.00||00000000|08|0000000044211|00|0000000000000|20050222|44210.53|0.00|2210.53|0.00|44210.53|44210.53|2210.53|0.00|0.00|01|01|00
PRO|AIS|หมู่บ้านโพธิ์ทองคำ 7|BKK 1549|0002|RO|108109|11|GSM|BKK|MACRO|20050815|20080814|1111016018|0000053160|สมุทรปราการ||00|00|0.00|0.00|475200.00|13200.00|13894.74|0.00|0.00||00000000|08|0000000013895|00|0000000000000|20050815|13894.74|0.00|694.74|0.00|500210.64|500210.64|25010.64|0.00|0.00|36|36|00
PRO|AIS|ซอยสุขาประชาสรรค์ 2|BKK 1550|0001|RO|106097|11|GSM|BKK|MACRO|20050815|20080814|1111016017|0000053160|นนทบุรี||00|00|30000.00|0.00|594000.00|16500.00|0.00|0.00|0.00||00000000|08|0000000011000|13|0000000005500|20050815|11000.00|5500.00|550.00|165.00|594000.00|594000.00|0.00|0.00|0.00|36|72|00
PRO|AIS|ตรอกนอกเขต|BKK 1551|0001|RO|102700|11|GSM|BKK|MACRO|20050815|20080814|1111016016|0000053160|กรุงเทพมหานคร||00|00|45000.00|0.00|891000.00|24750.00|25813.89|0.00|0.00||00000000|08|0000000014474|13|0000000011340|20050815|14473.68|11340.21|723.68|340.21|929300.04|929300.04|38300.04|0.00|0.00|36|72|00
PRO|AIS|ซอยเพชรเกษม 47|BKK 1552|0001|RO|102698|11|GSM|BKK|MACRO|20050801|20080731|1111016015|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|756000.00|21000.00|21931.63|0.00|0.00||00000000|08|0000000013684|13|0000000008247|20050801|13684.21|8247.42|684.21|247.42|789538.68|789538.68|33538.68|0.00|0.00|36|72|00
PRO|AIS|สวนป่าไม้|BKK 1553|0005|MO|102706|11|GSM|BKK|MACRO|20050222|20050222|1111016014|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|17142.86|17142.86|18045.12|0.00|0.00||00000000|08|0000000018045|00|0000000000000|20050222|18045.12|0.00|902.26|0.00|18045.12|18045.12|902.26|0.00|0.00|01|01|00
PRO|AIS|สวนป่าไม้ไทย|BKK 1553|0006|RO|102706|11|GSM|BKK|MACRO|20050815|20080814|1111016014|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|594000.00|16500.00|0.00|0.00|0.00||00000000|08|0000000011000|13|0000000005500|20050815|11000.00|5500.00|550.00|165.00|594000.00|594000.00|0.00|0.00|0.00|36|72|00
PRO|AIS|ซอยกำนันแม้น 28|BKK 1554|0001|RO|102704|11|GSM|BKK|MACRO|20050815|20080814|1111016027|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|594000.00|16500.00|0.00|0.00|0.00||00000000|08|0000000011000|13|0000000005500|20050815|11000.00|5500.00|550.00|165.00|594000.00|594000.00|0.00|0.00|0.00|36|72|00
PRO|AIS|พระราม 2 ซอย 28|BKK 1555|0005|MO|102710|11|GSM|BKK|MACRO|20050330|20050330|1111016028|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|17142.86|17142.86|18045.12|0.00|0.00||00000000|08|0000000018045|00|0000000000000|20050330|18045.12|0.00|902.26|0.00|18045.12|18045.12|902.26|0.00|0.00|01|01|00
PRO|AIS|พระราม 2 ซอย 28|BKK 1555|0006|RO|102710|11|GSM|BKK|MACRO|20050815|20080814|1111016028|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|594000.00|16500.00|0.00|0.00|0.00||00000000|08|0000000011000|13|0000000005500|20050815|11000.00|5500.00|550.00|165.00|594000.00|594000.00|0.00|0.00|0.00|36|72|00
PRO|AIS|โรงเรียนวัดบวรมงคล|BKK 1556|0004|RO|102709|11|GSM|BKK|MACRO|20050815|20080814|1111016029|0000053160|กรุงเทพมหานคร|เงินบำรุงการศึกษาโรงเรียนวัดบวรมงคล|12|12|0.00|0.00|210000.00|5833.33|0.00|0.00|0.00||00000000|00|0000000005833|00|0000000000000|20050815|70000.00|0.00|0.00|0.00|210000.00|210000.00|0.00|192499.89|0.00|36|03|00
PRO|AIS|โรงเรียนวัดบวรมงคล|BKK 1556(1|0001|RO|102709|11|GSM|BKK|MACRO|20050815|20080814|1111016029|0000053160|กรุงเทพมหานคร|สวัสดิการโรงเรียนวัดบวรมงคล 2546|12|12|0.00|0.00|210000.00|5833.33|0.00|0.00|0.00||00000000|00|0000000005833|00|0000000000000|20050815|70000.00|0.00|0.00|0.00|210000.00|210000.00|0.00|192499.89|0.00|36|03|00
PRO|AIS|ท่าข้ามซอย 4|BKK 1557|0001|RO|102708|11|GSM|BKK|MACRO|20050815|20080814|1111016030|0000053160|กรุงเทพมหานคร||12|12|0.00|0.00|396000.00|11000.00|0.00|0.00|0.00||00000000|08|0000000011000|00|0000000000000|20050815|132000.00|0.00|6600.00|0.00|396000.00|396000.00|0.00|363000.00|0.00|36|03|00
PRO|AIS|บุปผาแมนชั่น|BKK 1559|0001|RO|102714|11|GSM|BKK|MACRO|20050815|20080814|1111016035|0000053160|กรุงเทพมหานคร||00|00|32000.00|0.00|633600.00|17600.00|0.00|0.00|0.00||00000000|09|0000000011000|14|0000000006600|20050815|11000.00|6600.00|550.00|198.00|633600.00|665600.00|0.00|0.00|0.00|35|69|00
PRO|AIS|เสนานิคม 3|BKK 156|0009|MO|104033||GSM|BKK|MACRO|20050310|20050310|1111006248|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|23276.00|23276.00|24501.05|0.00|0.00||00000000|08|0000000024501|00|0000000000000|20050310|24501.05|0.00|1225.05|0.00|24501.05|24501.05|1225.05|0.00|0.00|01|01|00
PRO|AIS|สุวรรณอพาร์ทเมนท์|BKK 1560|0001|RO|102715|11|GSM|BKK|MACRO|20050815|20080814|1111016037|0000053160|กรุงเทพมหานคร|คุณฐิติพร  อัตถจริยกุล|00|00|40000.00|0.00|792000.00|22000.00|0.00|0.00|0.00||00000000|08|0000000013200|13|0000000008800|20050815|13200.00|8800.00|660.00|264.00|832000.00|832000.00|40000.00|0.00|0.00|36|73|00
PRO|AIS|วัดโคนอน|BKK 1562|0001|RO|102716|11|GSM|BKK|MACRO|20050815|20080814|1111016036|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|792000.00|22000.00|0.00|0.00|0.00||00000000|08|0000000013200|13|0000000008800|20050815|13200.00|8800.00|660.00|264.00|792000.00|792000.00|0.00|0.00|0.00|36|72|00
PRO|AIS|ซอยหมู่บ้านเคหะทุ่งสองห้อง|BKK 1563|0002|RO|107108|11|GSM|BKK|MACRO|20050901|20080831|1111016092|0000053160|กรุงเทพมหานคร||12|12|0.00|0.00|330000.00|9166.67|0.00|0.00|0.00||00000000|08|0000000005500|13|0000000003667|20050901|66000.00|44000.00|3300.00|1320.00|330000.00|330000.00|0.00|302500.11|0.00|36|06|00
